Date,Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA,address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,regularMarketChangePercent,regularMarketPrice,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,postMarketChangePercent,postMarketPrice,postMarketChange,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,postMarketTime,regularMarketTime,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,prevName,nameChangeDate,averageAnalystRating,cryptoTradeable,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,displayName,trailingPegRatio
2008-11-24,0.15587054193019867,0.15770431670868523,0.14670168170042497,0.15518287297260144,600308000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
2008-11-25,0.1602257788181305,0.16320566001331271,0.1556413546179497,0.16274720939569753,528256000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
2008-11-26,0.17443735897541046,0.17489580921703798,0.1565581137929016,0.1574749869508554,600792000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
2008-11-28,0.1712283492088318,0.17420822947896317,0.1689361378203177,0.17168679968412917,175248000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
2008-12-01,0.15655823051929474,0.16595629669651868,0.1563289983962452,0.16435175381113684,547112000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
2008-12-02,0.16526862978935242,0.16733162311429728,0.15747509337837856,0.15953808670332342,479988000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
2008-12-03,0.17374971508979797,0.1739789333937755,0.15747499690497083,0.15885033405413887,584632000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
2008-12-04,0.16228869557380676,0.17879262307508156,0.15839192865173315,0.17031143412420752,466292000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
2008-12-05,0.1687069684267044,0.16939463750810313,0.15449524549153618,0.15724589449180792,438484000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
2008-12-08,0.16320565342903137,0.17535438253445335,0.15930888481848976,0.17191606452303143,707992000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
2008-12-09,0.1790218949317932,0.18544009266496597,0.15930885122981495,0.16114262591433814,829760000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
2008-12-10,0.19598425924777985,0.2005686818903665,0.17948031587421642,0.18246019605696062,961124000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
2008-12-11,0.18773232400417328,0.20171482670851468,0.18544011223790877,0.19483819140972114,582700000,2788 San Tomas Expressway,Santa Clara,CA,95051,United States,408 486 2000,https://www.nvidia.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,36000,5,10,4,8,8,1759276800,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=116466&p=irol-IRHome,86400,2,187.24,189.62,188.265,191.05,187.24,189.62,188.265,191.05,0.04,0.02,1757548800,0.0114,0.06,2.123,53.509914,45.847088,133243953,133243953,172672511,192340880,192340880,187.23,189.99,10,1,4598904913920,86.62,191.05,191.05,0.033333,27.835377,177.8218,142.79195,0.04,0.00021362955,USD,False,4543834226688,0.52414,23326056000,24347000000,217485473,205241302,1755216000,1757894400,0.0089,0.043270003,0.68954,1.19,0.0093,25053817576,4.113,45.925117,1737849600,1769385600,1753574400,0.592,86597001216,3.53,4.12,10:1,1717977600,27.502,46.233,0.5120877,0.16766965,0.01,1757548800,EQUITY,188.89,270.0,100.0,213.98714,211.0,1.35938,strong_buy,56,56790999040,2.337,98280996864,10597999616,3.488,4.214,165217992704,10.584,6.755,0.53094,1.09417,115399999488,52436750336,77035003904,0.612,0.556,0.69847,0.59486,0.60842997,USD,NVDA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,POSTPOST,0.881219,188.89,NVIDIA Corporation,NVIDIA Corporation,True,917015400000,0.0468532,188.979,0.088501,1.64999,188.265 - 191.05,NasdaqGS,172672511,102.27,1.1806741,86.62 - 191.05,-2.1600037,-0.01130596,51.20877,1759363200,1763582400,1763582400,1763582400,1756328400,1756328400,False,1759449597,1759435200,3.53,4.12,4.50245,41.952713,11.068207,0.062243253,46.098053,0.32283372,15,0,Usual Stablecoin,2025-10-02,1.4 - Strong Buy,False,NMS,finmb_32307,America/New_York,EDT,-14400000,us_market,False,NVIDIA,0.9915
