Date,Close_TSLA,High_TSLA,Low_TSLA,Open_TSLA,Volume_TSLA,address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,regularMarketChangePercent,regularMarketPrice,marketState,postMarketTime,regularMarketTime,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,postMarketChangePercent,postMarketPrice,postMarketChange,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,displayName,trailingPegRatio
2025-07-29,321.20001220703125,326.25,318.25,325.54998779296875,87358900,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-07-30,319.0400085449219,324.45001220703125,311.6199951171875,322.17999267578125,83931900,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-07-31,308.2699890136719,321.3699951171875,306.1000061035156,319.6099853515625,85270900,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-08-01,302.6300048828125,309.30999755859375,297.82000732421875,306.2099914550781,89121400,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-08-04,309.260009765625,312.1199951171875,303.0,309.0799865722656,78683900,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-08-05,308.7200012207031,312.45001220703125,305.5,308.95001220703125,57961300,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-08-06,319.9100036621094,320.4700012207031,306.92999267578125,307.8900146484375,78523600,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-08-07,322.2699890136719,322.3999938964844,316.1600036621094,319.7900085449219,66658700,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-08-08,329.6499938964844,335.1499938964844,320.9800109863281,321.42999267578125,91200300,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-08-11,339.0299987792969,346.6400146484375,334.1499938964844,335.0,105320200,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-08-12,340.8399963378906,345.260009765625,332.94000244140625,345.0,80522100,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-08-13,339.3800048828125,348.9800109863281,338.20001220703125,341.5,67838900,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-08-14,335.5799865722656,340.4700012207031,330.3999938964844,335.760009765625,75000700,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-08-15,330.55999755859375,339.29998779296875,327.0199890136719,337.6600036621094,74319800,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
